cole_area_ubicacion_urbano;cole_bilingue_si;cole_calendario;cole_caracter;cole_cod_depto_ubicacion;cole_genero;cole_jornada;estu_cod_depto_presentacion;estu_edad;estu_genero_m;estu_privado_libertad_si;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil_si;fami_tienecomputador_si;fami_tieneinternet_si;fami_tienelavadora_si;target
1;0;0.028416004580917614;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.04988905590151027;0.7;18.87;1;0;tres;secundaria (bachillerato) completa;educación profesional completa;estrato 2;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;20.42;1;0;tres;no sabe;postgrado;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.5;0;0;dos;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;1 a 2;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.33;1;0;dos;técnica o tecnológica incompleta;técnica o tecnológica completa;estrato 2;3 a 4;1;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;19.85;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.45;0;0;tres;educación profesional completa;postgrado;estrato 6;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.69;0;0;cuatro;postgrado;postgrado;estrato 6;5 a 6;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.16666666666666669;0.8930642044234486;0.5832080738672966;0.16666666666666669;20.72;1;0;tres;educación profesional completa;postgrado;estrato 6;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;19.61;1;0;tres;educación profesional completa;educación profesional completa;estrato 6;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;21.47;0;0;dos;educación profesional completa;postgrado;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;18.85;1;0;tres;educación profesional incompleta;postgrado;estrato 5;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;20.02;0;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.48;0;0;tres;postgrado;postgrado;estrato 5;5 a 6;0;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;20.99;1;0;tres;postgrado;postgrado;estrato 5;3 a 4;1;1;1;1;1
1;0;0.10700737241428673;0.8067425381146661;0.13333333333333333;0.8930642044234486;0.04988905590151027;0.13333333333333333;23.01;0;0;cinco;primaria incompleta;primaria incompleta;estrato 1;9 o más;0;0;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.44;0;0;tres;educación profesional completa;postgrado;estrato 4;3 a 4;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.23;0;0;dos;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.035287381003507264;0.5832080738672966;0.7888888888888889;19.61;1;0;tres;postgrado;postgrado;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.07164841457304416;0.5832080738672966;0.7888888888888889;19.76;0;0;cinco;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.5222222222222223;0.8930642044234486;0.2903156538544127;0.5222222222222223;20.18;1;0;dos;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.03049173287524157;0.7888888888888889;19.36;1;0;tres;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.39;1;0;dos;postgrado;postgrado;estrato 4;1 a 2;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.18;0;0;tres;no sabe;educación profesional completa;estrato 3;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.81;0;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.2903156538544127;0.06666666666666668;19.35;0;0;dos;educación profesional completa;primaria completa;estrato 2;1 a 2;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.65;0;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.28;1;0;tres;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.29;1;0;seis o mas;secundaria (bachillerato) completa;primaria incompleta;estrato 3;9 o más;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.87;1;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.02311931858850476;0.7888888888888889;21.79;1;0;cuatro;secundaria (bachillerato) completa;no sabe;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.8930642044234486;0.2903156538544127;0.15555555555555556;18.7;0;0;cuatro;educación profesional completa;educación profesional completa;estrato 1;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.99;0;0;seis o mas;educación profesional completa;educación profesional completa;estrato 3;7 a 8;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.02311931858850476;0.06666666666666668;21.27;1;0;tres;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.035287381003507264;0.5832080738672966;0.7888888888888889;20.95;1;0;cuatro;postgrado;educación profesional completa;estrato 5;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.07164841457304416;0.5832080738672966;0.7888888888888889;19.68;0;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.028416004580917614;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.02311931858850476;0.22222222222222224;22.62;1;0;tres;educación profesional completa;educación profesional completa;estrato 3;5 a 6;0;0;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.8;1;0;tres;técnica o tecnológica incompleta;técnica o tecnológica incompleta;estrato 4;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.035287381003507264;0.5832080738672966;0.06666666666666668;20.93;1;0;cuatro;técnica o tecnológica completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;20.71;0;0;tres;postgrado;postgrado;estrato 5;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.71;0;0;dos;postgrado;secundaria (bachillerato) completa;estrato 5;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.14;0;0;tres;postgrado;postgrado;estrato 6;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.43333333333333335;0.8930642044234486;0.5832080738672966;0.43333333333333335;19.62;0;0;tres;secundaria (bachillerato) incompleta;secundaria (bachillerato) incompleta;estrato 2;3 a 4;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.8444444444444444;0.8930642044234486;0.04988905590151027;0.8444444444444444;21.43;1;0;tres;educación profesional incompleta;educación profesional incompleta;estrato 1;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.74;1;0;tres;secundaria (bachillerato) completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.16666666666666669;0.8930642044234486;0.04988905590151027;0.16666666666666669;25.29;1;0;dos;primaria incompleta;primaria incompleta;estrato 1;1 a 2;0;1;0;1;0
1;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.6;0;0;dos;postgrado;postgrado;estrato 4;1 a 2;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.7;0;0;cinco;educación profesional completa;educación profesional completa;estrato 3;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.88;0;0;tres;educación profesional completa;secundaria (bachillerato) completa;estrato 4;3 a 4;0;0;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.34;0;0;cinco;educación profesional completa;educación profesional completa;estrato 5;5 a 6;1;1;1;1;1
1;0;0.10700737241428673;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;21.86;1;1;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.8930642044234486;0.2903156538544127;0.15555555555555556;19.92;1;0;seis o mas;educación profesional completa;educación profesional completa;estrato 3;9 o más;0;1;1;1;0
1;0;0.8645766230047957;0.006799799584854341;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.17;0;0;tres;secundaria (bachillerato) completa;primaria incompleta;estrato 2;3 a 4;0;0;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.64;0;0;tres;educación profesional completa;secundaria (bachillerato) completa;estrato 5;3 a 4;1;1;1;1;1
1;0;0.10700737241428673;0.07136210722210293;0.06666666666666668;0.8930642044234486;0.2903156538544127;0.06666666666666668;52.57;0;0;dos;primaria completa;ninguno;estrato 2;5 a 6;0;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.5;0.8930642044234486;0.04988905590151027;0.5;12.81;1;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;5 a 6;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.05;0;0;tres;postgrado;postgrado;estrato 6;1 a 2;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;21.15;1;0;dos;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 2;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.5222222222222223;0.8930642044234486;0.2903156538544127;0.5222222222222223;19.92;0;0;tres;primaria incompleta;técnica o tecnológica incompleta;estrato 1;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.07136210722210293;0.5222222222222223;0.8930642044234486;0.2903156538544127;0.5222222222222223;20.83;0;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.65;1;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.08;0;0;dos;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;21.12;0;0;cuatro;educación profesional incompleta;educación profesional completa;estrato 5;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.13333333333333333;0.8930642044234486;0.5832080738672966;0.13333333333333333;19.09;1;0;tres;educación profesional completa;postgrado;estrato 5;3 a 4;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.13333333333333333;0.8930642044234486;0.5832080738672966;0.13333333333333333;19.84;1;0;tres;no sabe;no sabe;estrato 4;3 a 4;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.0888888888888889;0.8930642044234486;0.5832080738672966;0.0888888888888889;20.45;1;0;tres;postgrado;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.11;0;0;dos;educación profesional incompleta;secundaria (bachillerato) incompleta;estrato 3;3 a 4;0;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.18;0;0;tres;no sabe;no aplica;estrato 3;3 a 4;0;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;21.07;1;0;cuatro;educación profesional completa;educación profesional completa;estrato 6;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.07164841457304416;0.5832080738672966;0.7888888888888889;19.58;0;0;dos;educación profesional completa;secundaria (bachillerato) completa;estrato 2;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.8;0;0;tres;educación profesional completa;educación profesional completa;estrato 3;7 a 8;0;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;18.74;0;0;tres;secundaria (bachillerato) completa;educación profesional incompleta;estrato 3;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.07164841457304416;0.5832080738672966;0.06666666666666668;20.76;0;0;cuatro;educación profesional completa;educación profesional completa;estrato 6;5 a 6;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;20.15;1;0;tres;postgrado;postgrado;estrato 4;3 a 4;1;1;1;1;1
1;0;0.028416004580917614;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.04988905590151027;0.06666666666666668;20.25;0;0;dos;postgrado;postgrado;estrato 4;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.45;0;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.03;1;0;cuatro;educación profesional completa;secundaria (bachillerato) completa;estrato 2;7 a 8;0;1;1;0;0
1;0;0.8645766230047957;0.07136210722210293;0.06666666666666668;0.035287381003507264;0.5832080738672966;0.06666666666666668;21.78;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.07164841457304416;0.5832080738672966;0.06666666666666668;20.73;0;0;cuatro;educación profesional completa;postgrado;estrato 6;5 a 6;1;1;1;1;1
1;0;0.10700737241428673;0.8067425381146661;0.5222222222222223;0.8930642044234486;0.2903156538544127;0.5222222222222223;22.43;1;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.65;1;0;dos;secundaria (bachillerato) completa;secundaria (bachillerato) incompleta;estrato 2;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.035287381003507264;0.5832080738672966;0.7888888888888889;19.85;1;0;tres;educación profesional completa;postgrado;estrato 4;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.85;1;0;dos;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.6777777777777778;0.8930642044234486;0.5832080738672966;0.6777777777777778;19.9;0;0;tres;técnica o tecnológica completa;educación profesional completa;estrato 4;3 a 4;0;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.0888888888888889;0.8930642044234486;0.5832080738672966;0.0888888888888889;20.25;0;0;tres;educación profesional completa;postgrado;estrato 5;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.61;0;0;cuatro;educación profesional completa;educación profesional completa;estrato 6;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.5;1;0;tres;educación profesional completa;educación profesional completa;estrato 3;1 a 2;1;1;1;1;0
